,MTH,DEALER_ID,LISTING_AD_ID,LISTING_NEW_USED,LISTING_MANUFACTURER,LISTING_TYPE,DMA_NAME,REALM_NAME,CUSTOMER_TYPE,INVENTORY,SRPS,VDPS,WEBREFERRALS,MAPS,EMAIL
127227,8,738050,5008985397,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
118149,8,738050,5008985398,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
87033,8,738050,5008985399,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
172993,8,738050,5008985400,U,UTILITY,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
115803,8,738050,5008985401,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186755,8,738050,5008985402,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197606,8,738050,5008985403,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
156518,8,738050,5008985403,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
192434,8,738050,5008985404,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199932,8,738050,5008985405,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135472,8,738050,5008985406,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116388,8,738050,5008985409,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
74180,8,738050,5008985410,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163659,8,738050,5008985412,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
90386,8,738050,5008985413,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141892,8,738050,5008985414,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199720,8,738050,5008985415,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
76555,8,738050,5008985416,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
51193,8,738050,5008985417,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141539,8,738050,5008985418,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135172,8,738050,5008985419,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
188129,8,738050,5008985420,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
110600,8,738050,5008985421,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
74137,8,738050,5008985422,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
169363,8,738050,5008985423,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
190359,8,738050,5008985424,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
178738,8,738050,5008985425,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135139,8,738050,5008985426,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
152201,8,738050,5008985432,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
92108,8,738050,5008985433,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
105876,8,738050,5008985434,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
88265,8,738050,5008985435,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
182924,8,738050,5008985436,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113135,8,738050,5008985437,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
144965,8,738050,5008985438,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
136635,8,738050,5008985439,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
181186,8,738050,5008985440,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
144302,8,738050,5008985441,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
159757,8,738050,5008985441,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128168,8,738050,5008985442,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
200241,8,738050,5008985443,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
136898,8,738050,5008985444,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
87531,8,738050,5008985445,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
115456,8,738050,5008985446,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
97669,8,738050,5008985447,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127503,8,738050,5008985447,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
175435,8,738050,5008985448,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113746,8,738050,5008985449,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139337,8,738050,5008985450,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
76513,8,738050,5008985451,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
166295,8,738050,5008985452,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
71665,8,738050,5008985453,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
124210,8,738050,5008985454,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
192223,8,738050,5008985455,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
160100,8,738050,5008985456,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135385,8,738050,5008985457,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
153547,8,738050,5008985458,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202239,8,738050,5008985458,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
122494,8,738050,5008985459,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
203417,8,738050,5008985459,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
195705,8,738050,5008985460,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198452,8,738050,5008985460,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
156660,8,738050,5008985461,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
110658,8,738050,5008985463,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
131017,8,738050,5008985464,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199795,8,738050,5008985465,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198488,8,738050,5008985466,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
92105,8,738050,5008985467,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
180754,8,738050,5008985468,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
118047,8,738050,5008985469,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
121355,8,738050,5008985470,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
19135,8,738050,5008985471,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
154683,8,738050,5008985472,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
117604,8,738050,5008985473,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
183818,8,738050,5008985474,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
82847,8,738050,5008985475,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
195875,8,738050,5008985476,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
148237,8,738050,5008985477,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
168258,8,738050,5008985478,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116352,8,738050,5008985479,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
129117,8,738050,5008985480,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
91094,8,738050,5008985481,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138340,8,738050,5008985482,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
171954,8,738050,5008985483,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
152248,8,738050,5008985484,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
100250,8,738050,5008985485,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
76901,8,738050,5008985486,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
80227,8,738050,5008985487,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
38262,8,738050,5008985488,U,UTILITY,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
8423,8,738050,5008985489,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139571,8,738050,5008985491,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
162334,8,738050,5008985492,U,KIDRON,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
161534,8,738050,5008985493,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
192305,8,738050,5008985494,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
126392,8,738050,5008985495,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
93172,8,738050,5008985496,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
58839,8,738050,5008985497,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
134365,8,738050,5008985498,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
50696,8,738050,5008985499,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
161603,8,738050,5008985500,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202930,8,738050,5008985500,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
69488,8,738050,5008985501,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
166208,8,738050,5008985502,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194370,8,738050,5008985502,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139090,8,738050,5008985503,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
74611,8,738050,5008985504,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
72602,8,738050,5008985505,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
150435,8,738050,5008985506,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173130,8,738050,5008985506,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116336,8,738050,5008985508,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191423,8,738050,5008985509,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
122723,8,738050,5008985509,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113373,8,738050,5008985510,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
130962,8,738050,5008985511,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
111154,8,738050,5008985512,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
147343,8,738050,5008985513,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
51192,8,738050,5008985514,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
190682,8,738050,5008985515,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
106711,8,738050,5008985516,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
164480,8,738050,5008985517,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
200949,8,738050,5008985518,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
121088,8,738050,5008985519,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
122707,8,738050,5008985520,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
107948,8,738050,5008985520,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
101529,8,738050,5008985521,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
201349,8,738050,5008985522,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
181457,8,738050,5008985523,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
100949,8,738050,5008985523,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116514,8,738050,5008985524,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
115291,8,738050,5008985526,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141382,8,738050,5008985527,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
154733,8,738050,5008985528,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
121185,8,738050,5008985528,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116389,8,738050,5008985529,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186016,8,738050,5008985530,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
204837,8,738050,5008985530,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
121451,8,738050,5008985531,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
115085,8,738050,5008985532,U,UTILITY,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
126449,8,738050,5008985533,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
152883,8,738050,5008985534,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194109,8,738050,5008985535,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
160707,8,738050,5008985535,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
201786,8,738050,5008985536,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
136615,8,738050,5008985537,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
140735,8,738050,5008985538,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
122859,8,738050,5008985538,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
120920,8,738050,5008985539,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
74685,8,738050,5008985540,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
95852,8,738050,5008985541,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
151867,8,738050,5008985542,U,UTILITY,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
185092,8,738050,5008985543,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191217,8,738050,5008985544,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138979,8,738050,5008985545,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
114320,8,738050,5008985546,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
172932,8,738050,5008985547,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196504,8,738050,5008985548,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
90465,8,738050,5008985548,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139639,8,738050,5008985549,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
160762,8,738050,5008985550,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
85567,8,738050,5008985551,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
118558,8,738050,5008985553,U,UTILITY,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
164659,8,738050,5008985554,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
166211,8,738050,5008985555,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198451,8,738050,5008985556,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123234,8,738050,5008985557,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
201247,8,738050,5008985558,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
188616,8,738050,5008985559,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116387,8,738050,5008985559,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
132321,8,738050,5008985560,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
158656,8,738050,5008985561,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
142158,8,738050,5008985561,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141746,8,738050,5008985563,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
137395,8,738050,5008985564,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191722,8,738050,5008985564,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
120866,8,738050,5008985565,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
176371,8,738050,5008985566,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
142397,8,738050,5008985567,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196053,8,738050,5008985567,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
131473,8,738050,5008985568,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
149707,8,738050,5008985569,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
50204,8,738050,5008985569,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
178053,8,738050,5008985570,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
193657,8,738050,5008985571,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202589,8,738050,5008985571,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
82853,8,738050,5008985573,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
181188,8,738050,5008985576,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
106062,8,738050,5008985577,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
95814,8,738050,5008985578,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
172042,8,738050,5008985579,U,MACK,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
129875,8,738050,5008985581,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139126,8,738050,5008985582,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
97938,8,738050,5008985583,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196270,8,738050,5008985584,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198008,8,738050,5008985585,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191330,8,738050,5008985586,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
195275,8,738050,5008985587,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
157700,8,738050,5008985588,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
193752,8,738050,5008985589,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189633,8,738050,5008985590,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
99685,8,738050,5008985591,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
187190,8,738050,5008985592,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
131442,8,738050,5008985592,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191995,8,738050,5008985593,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
184674,8,738050,5008985593,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
92101,8,738050,5008985594,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127501,8,738050,5008985595,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163560,8,738050,5008985595,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
181225,8,738050,5008985596,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
183225,8,738050,5008985597,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
183004,8,738050,5008985598,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
96200,8,738050,5008985599,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197259,8,738050,5008985600,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135756,8,738050,5008985601,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
124211,8,738050,5008985601,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
100950,8,738050,5008985602,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
121484,8,738050,5008985603,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
185074,8,738050,5008985604,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
84402,8,738050,5008985605,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138331,8,738050,5008985616,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
148364,8,738050,5008985617,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
158054,8,738050,5008985618,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
187030,8,738050,5008985619,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202299,8,738050,5008985619,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186882,8,738050,5008985620,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
190080,8,738050,5008985621,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186699,8,738050,5008985622,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
154171,8,738050,5008985622,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
188156,8,738050,5008985624,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
64887,8,738050,5008985626,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116499,8,738050,5008985627,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191193,8,738050,5008985628,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
161760,8,738050,5008985629,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
165472,8,738050,5008985630,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
130949,8,738050,5008985631,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
83346,8,738050,5008985632,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
